Alumno,estado,trimestre,creditos obligatorios,creditos optativos,promedio general,1100021_initri,1100021_lastri,1100021_karcal,1100021_intcal,1100021_evauea,1100022_initri,1100022_lastri,1100022_karcal,1100022_intcal,1100022_evauea,1100023_initri,1100023_lastri,1100023_karcal,1100023_intcal,1100023_evauea,1100024_initri,1100024_lastri,1100024_karcal,1100024_intcal,1100024_evauea,1100025_initri,1100025_lastri,1100025_karcal,1100025_intcal,1100025_evauea,1100026_initri,1100026_lastri,1100026_karcal,1100026_intcal,1100026_evauea,1100037_initri,1100037_lastri,1100037_intcal,1100037_karcal,1100037_laseva,1100037_inteva,1100038_initri,1100038_lastri,1100038_intcal,1100038_karcal,1100038_laseva,1100038_inteva,1100039_initri,1100039_lastri,1100039_karcal,1100039_intcal,1100039_evauea,1100040_initri,1100040_lastri,1100040_intcal,1100040_karcal,1100040_laseva,1100040_inteva,1100041_initri,1100041_lastri,1100041_intcal,1100041_karcal,1100041_laseva,1100041_inteva,1100073_initri,1100073_lastri,1100073_karcal,1100073_intcal,1100073_evauea,1100074_initri,1100074_lastri,1100074_karcal,1100074_intcal,1100074_evauea,1100075_initri,1100075_lastri,1100075_karcal,1100075_intcal,1100075_evauea,1100076_initri,1100076_lastri,1100076_intcal,1100076_karcal,1100076_laseva,1100076_inteva,1100077_initri,1100077_lastri,1100077_karcal,1100077_intcal,1100077_evauea,1100078_initri,1100078_lastri,1100078_intcal,1100078_karcal,1100078_laseva,1100078_inteva,1100079_initri,1100079_lastri,1100079_karcal,1100079_intcal,1100079_evauea,1100080_initri,1100080_lastri,1100080_karcal,1100080_intcal,1100080_evauea,1100081_initri,1100081_lastri,1100081_karcal,1100081_intcal,1100081_evauea,1100082_initri,1100082_lastri,1100082_karcal,1100082_intcal,1100082_evauea,1100083_initri,1100083_lastri,1100083_karcal,1100083_intcal,1100083_evauea,1100084_initri,1100084_lastri,1100084_karcal,1100084_intcal,1100084_evauea,1100085_initri,1100085_lastri,1100085_karcal,1100085_intcal,1100085_evauea,1100086_initri,1100086_lastri,1100086_karcal,1100086_intcal,1100086_evauea,1100087_initri,1100087_lastri,1100087_karcal,1100087_intcal,1100087_evauea,1100088_initri,1100088_lastri,1100088_karcal,1100088_intcal,1100088_evauea,1100089_initri,1100089_lastri,1100089_karcal,1100089_intcal,1100089_evauea,1100090_initri,1100090_lastri,1100090_intcal,1100090_karcal,1100090_laseva,1100090_inteva,1100091_initri,1100091_lastri,1100091_karcal,1100091_intcal,1100091_evauea,1100092_initri,1100092_lastri,1100092_karcal,1100092_intcal,1100092_evauea,1100093_initri,1100093_lastri,1100093_karcal,1100093_intcal,1100093_evauea,1100094_initri,1100094_lastri,1100094_karcal,1100094_intcal,1100094_evauea,1100095_initri,1100095_lastri,1100095_karcal,1100095_intcal,1100095_evauea,1100096_initri,1100096_lastri,1100096_intcal,1100096_karcal,1100096_laseva,1100096_inteva,1100099_initri,1100099_lastri,1100099_karcal,1100099_intcal,1100099_evauea,1100107_initri,1100107_lastri,1100107_intcal,1100107_karcal,1100107_laseva,1100107_inteva,1100117_initri,1100117_lastri,1100117_intcal,1100117_karcal,1100117_laseva,1100117_inteva,1100127_initri,1100127_lastri,1100127_karcal,1100127_intcal,1100127_evauea,1100137_initri,1100137_lastri,1100137_karcal,1100137_intcal,1100137_evauea,1100141_initri,1100141_lastri,1100141_intcal,1100141_karcal,1100141_laseva,1100141_inteva,1100142_initri,1100142_lastri,1100142_intcal,1100142_karcal,1100142_laseva,1100142_inteva,1100143_initri,1100143_lastri,1100143_karcal,1100143_intcal,1100143_evauea,1100901_initri,1100901_lastri,1100901_karcal,1100901_intcal,1100901_evauea,1100902_initri,1100902_lastri,1100902_karcal,1100902_intcal,1100902_evauea,1100903_initri,1100903_lastri,1100903_karcal,1100903_intcal,1100903_evauea,1100907_initri,1100907_lastri,1100907_karcal,1100907_intcal,1100907_evauea,1100908_initri,1100908_lastri,1100908_karcal,1100908_intcal,1100908_evauea,1100910_initri,1100910_lastri,1100910_karcal,1100910_intcal,1100910_evauea,1100917_initri,1100917_lastri,1100917_karcal,1100917_intcal,1100917_evauea,1100918_initri,1100918_lastri,1100918_karcal,1100918_intcal,1100918_evauea,1100919_initri,1100919_lastri,1100919_karcal,1100919_intcal,1100919_evauea,1100920_initri,1100920_lastri,1100920_karcal,1100920_intcal,1100920_evauea,1100921_initri,1100921_lastri,1100921_karcal,1100921_intcal,1100921_evauea,1100922_initri,1100922_lastri,1100922_karcal,1100922_intcal,1100922_evauea,1100923_initri,1100923_lastri,1100923_karcal,1100923_intcal,1100923_evauea,1100924_initri,1100924_lastri,1100924_karcal,1100924_intcal,1100924_evauea,1100925_initri,1100925_lastri,1100925_karcal,1100925_intcal,1100925_evauea,1100926_initri,1100926_lastri,1100926_karcal,1100926_intcal,1100926_evauea,1100928_initri,1100928_lastri,1100928_karcal,1100928_intcal,1100928_evauea,1100938_initri,1100938_lastri,1100938_intcal,1100938_karcal,1100938_laseva,1100938_inteva,1100940_initri,1100940_lastri,1100940_karcal,1100940_intcal,1100940_evauea,1100941_initri,1100941_lastri,1100941_karcal,1100941_intcal,1100941_evauea,1111078_initri,1111078_lastri,1111078_intcal,1111078_karcal,1111078_laseva,1111078_inteva,1111079_initri,1111079_lastri,1111079_intcal,1111079_karcal,1111079_laseva,1111079_inteva,1111081_initri,1111081_lastri,1111081_intcal,1111081_karcal,1111081_laseva,1111081_inteva,1111083_initri,1111083_lastri,1111083_intcal,1111083_karcal,1111083_laseva,1111083_inteva,1111092_initri,1111092_lastri,1111092_intcal,1111092_karcal,1111092_laseva,1111092_inteva,1111093_initri,1111093_lastri,1111093_intcal,1111093_karcal,1111093_laseva,1111093_inteva,1112013_initri,1112013_lastri,1112013_intcal,1112013_karcal,1112013_laseva,1112013_inteva,1112029_initri,1112029_lastri,1112029_intcal,1112029_karcal,1112029_laseva,1112029_inteva,1112030_initri,1112030_lastri,1112030_intcal,1112030_karcal,1112030_laseva,1112030_inteva,1112042_initri,1112042_lastri,1112042_intcal,1112042_karcal,1112042_laseva,1112042_inteva,1112043_initri,1112043_lastri,1112043_intcal,1112043_karcal,1112043_laseva,1112043_inteva,1113046_initri,1113046_lastri,1113046_intcal,1113046_karcal,1113046_laseva,1113046_inteva,1113084_initri,1113084_lastri,1113084_intcal,1113084_karcal,1113084_laseva,1113084_inteva,1113085_initri,1113085_lastri,1113085_intcal,1113085_karcal,1113085_laseva,1113085_inteva,1113086_initri,1113086_lastri,1113086_intcal,1113086_karcal,1113086_laseva,1113086_inteva,1113087_initri,1113087_lastri,1113087_intcal,1113087_karcal,1113087_laseva,1113087_inteva,1121048_initri,1121048_lastri,1121048_karcal,1121048_intcal,1121048_evauea,1123052_initri,1123052_lastri,1123052_intcal,1123052_karcal,1123052_laseva,1123052_inteva,1123053_initri,1123053_lastri,1123053_intcal,1123053_karcal,1123053_laseva,1123053_inteva,1123054_initri,1123054_lastri,1123054_karcal,1123054_intcal,1123054_evauea,1124042_initri,1124042_lastri,1124042_karcal,1124042_intcal,1124042_evauea,1131018_initri,1131018_lastri,1131018_karcal,1131018_intcal,1131018_evauea,1131041_initri,1131041_lastri,1131041_karcal,1131041_intcal,1131041_evauea,1133014_initri,1133014_lastri,1133014_intcal,1133014_karcal,1133014_laseva,1133014_inteva,1133015_initri,1133015_lastri,1133015_intcal,1133015_karcal,1133015_laseva,1133015_inteva,1133019_initri,1133019_lastri,1133019_intcal,1133019_karcal,1133019_laseva,1133019_inteva,1133020_initri,1133020_lastri,1133020_intcal,1133020_karcal,1133020_laseva,1133020_inteva,1133044_initri,1133044_lastri,1133044_karcal,1133044_intcal,1133044_evauea,1133046_initri,1133046_lastri,1133046_karcal,1133046_intcal,1133046_evauea,1133048_initri,1133048_lastri,1133048_intcal,1133048_karcal,1133048_laseva,1133048_inteva,1133049_initri,1133049_lastri,1133049_karcal,1133049_intcal,1133049_evauea,1133055_initri,1133055_lastri,1133055_karcal,1133055_intcal,1133055_evauea,1133061_initri,1133061_lastri,1133061_intcal,1133061_karcal,1133061_laseva,1133061_inteva,1135062_initri,1135062_lastri,1135062_intcal,1135062_karcal,1135062_laseva,1135062_inteva,1135096_initri,1135096_lastri,1135096_karcal,1135096_intcal,1135096_evauea,1136005_initri,1136005_lastri,1136005_karcal,1136005_intcal,1136005_evauea,1137019_initri,1137019_lastri,1137019_intcal,1137019_karcal,1137019_laseva,1137019_inteva,1145054_initri,1145054_lastri,1145054_intcal,1145054_karcal,1145054_laseva,1145054_inteva,1145055_initri,1145055_lastri,1145055_intcal,1145055_karcal,1145055_laseva,1145055_inteva,1150013_initri,1150013_lastri,1150013_karcal,1150013_intcal,1150013_evauea,1151038_initri,1151038_lastri,1151038_intcal,1151038_karcal,1151038_laseva,1151038_inteva,1151039_initri,1151039_lastri,1151039_intcal,1151039_karcal,1151039_laseva,1151039_inteva,1152001_initri,1152001_lastri,1152001_intcal,1152001_karcal,1152001_laseva,1152001_inteva,1152002_initri,1152002_lastri,1152002_intcal,1152002_karcal,1152002_laseva,1152002_inteva,1153001_initri,1153001_lastri,1153001_intcal,1153001_karcal,1153001_laseva,1153001_inteva,1153005_initri,1153005_lastri,1153005_intcal,1153005_karcal,1153005_laseva,1153005_inteva,1153006_initri,1153006_lastri,1153006_intcal,1153006_karcal,1153006_laseva,1153006_inteva,1154001_initri,1154001_lastri,1154001_intcal,1154001_karcal,1154001_laseva,1154001_inteva,1154002_initri,1154002_lastri,1154002_intcal,1154002_karcal,1154002_laseva,1154002_inteva,1154015_initri,1154015_lastri,1154015_karcal,1154015_intcal,1154015_evauea,1154016_initri,1154016_lastri,1154016_intcal,1154016_karcal,1154016_laseva,1154016_inteva,1154017_initri,1154017_lastri,1154017_intcal,1154017_karcal,1154017_laseva,1154017_inteva,1154022_initri,1154022_lastri,1154022_karcal,1154022_intcal,1154022_evauea,1154025_initri,1154025_lastri,1154025_intcal,1154025_karcal,1154025_laseva,1154025_inteva,1154027_initri,1154027_lastri,1154027_karcal,1154027_intcal,1154027_evauea,1154029_initri,1154029_lastri,1154029_karcal,1154029_intcal,1154029_evauea,1154030_initri,1154030_lastri,1154030_intcal,1154030_karcal,1154030_laseva,1154030_inteva,1154031_initri,1154031_lastri,1154031_intcal,1154031_karcal,1154031_laseva,1154031_inteva,1154032_initri,1154032_lastri,1154032_intcal,1154032_karcal,1154032_laseva,1154032_inteva,1154034_initri,1154034_lastri,1154034_karcal,1154034_intcal,1154034_evauea,1154035_initri,1154035_lastri,1154035_intcal,1154035_karcal,1154035_laseva,1154035_inteva,1154036_initri,1154036_lastri,1154036_karcal,1154036_intcal,1154036_evauea,1154037_initri,1154037_lastri,1154037_intcal,1154037_karcal,1154037_laseva,1154037_inteva,1154038_initri,1154038_lastri,1154038_intcal,1154038_karcal,1154038_laseva,1154038_inteva,1154039_initri,1154039_lastri,1154039_intcal,1154039_karcal,1154039_laseva,1154039_inteva,1154040_initri,1154040_lastri,1154040_intcal,1154040_karcal,1154040_laseva,1154040_inteva,1154041_initri,1154041_lastri,1154041_intcal,1154041_karcal,1154041_laseva,1154041_inteva,1154042_initri,1154042_lastri,1154042_intcal,1154042_karcal,1154042_laseva,1154042_inteva,1154043_initri,1154043_lastri,1154043_intcal,1154043_karcal,1154043_laseva,1154043_inteva,1154044_initri,1154044_lastri,1154044_intcal,1154044_karcal,1154044_laseva,1154044_inteva,1154045_initri,1154045_lastri,1154045_intcal,1154045_karcal,1154045_laseva,1154045_inteva,1154046_initri,1154046_lastri,1154046_karcal,1154046_intcal,1154046_evauea,1154047_initri,1154047_lastri,1154047_karcal,1154047_intcal,1154047_evauea,1154048_initri,1154048_lastri,1154048_karcal,1154048_intcal,1154048_evauea,1154049_initri,1154049_lastri,1154049_karcal,1154049_intcal,1154049_evauea,1154050_initri,1154050_lastri,1154050_karcal,1154050_intcal,1154050_evauea,1154051_initri,1154051_lastri,1154051_karcal,1154051_intcal,1154051_evauea,1154052_initri,1154052_lastri,1154052_karcal,1154052_intcal,1154052_evauea,1154053_initri,1154053_lastri,1154053_karcal,1154053_intcal,1154053_evauea,1154054_initri,1154054_lastri,1154054_karcal,1154054_intcal,1154054_evauea,1154055_initri,1154055_lastri,1154055_karcal,1154055_intcal,1154055_evauea,1154056_initri,1154056_lastri,1154056_karcal,1154056_intcal,1154056_evauea,1154057_initri,1154057_lastri,1154057_karcal,1154057_intcal,1154057_evauea,1154060_initri,1154060_lastri,1154060_intcal,1154060_karcal,1154060_laseva,1154060_inteva,1155005_initri,1155005_lastri,1155005_karcal,1155005_intcal,1155005_evauea,1155008_initri,1155008_lastri,1155008_karcal,1155008_intcal,1155008_evauea,1200089_initri,1200089_lastri,1200089_intcal,1200089_karcal,1200089_laseva,1200089_inteva,1200095_initri,1200095_lastri,1200095_intcal,1200095_karcal,1200095_laseva,1200095_inteva,1200100_initri,1200100_lastri,1200100_karcal,1200100_intcal,1200100_evauea,1200101_initri,1200101_lastri,1200101_karcal,1200101_intcal,1200101_evauea,1431048_initri,1431048_lastri,1431048_karcal,1431048_intcal,1431048_evauea,1100038_evauea,1100040_evauea,1100041_evauea,1100076_evauea,1100078_evauea,1100090_evauea,1100096_evauea,1100107_evauea,1100117_evauea,1100141_evauea,1100142_evauea,1100938_evauea,1111079_evauea,1111081_evauea,1111083_evauea,1111092_evauea,1111093_evauea,1112029_evauea,1112030_evauea,1112043_evauea,1113046_evauea,1113084_evauea,1113086_evauea,1113087_evauea,1123052_evauea,1123053_evauea,1133014_evauea,1133015_evauea,1133019_evauea,1133020_evauea,1133048_evauea,1133061_evauea,1135062_evauea,1137019_evauea,1145054_evauea,1145055_evauea,1151038_evauea,1151039_evauea,1152001_evauea,1152002_evauea,1153001_evauea,1153005_evauea,1153006_evauea,1154001_evauea,1154002_evauea,1154016_evauea,1154017_evauea,1154025_evauea,1154030_evauea,1154031_evauea,1154032_evauea,1154035_evauea,1154037_evauea,1154038_evauea,1154039_evauea,1154040_evauea,1154041_evauea,1154042_evauea,1154043_evauea,1154044_evauea,1154045_evauea,1154060_evauea,1200089_evauea,1200095_evauea,1100074_laseva,1100074_inteva,1100079_laseva,1100079_inteva,1100081_laseva,1100081_inteva,1100088_laseva,1100088_inteva,1100089_laseva,1100089_inteva,1133044_laseva,1133044_inteva,1133046_laseva,1133046_inteva,1136005_laseva,1136005_inteva,1154036_laseva,1154036_inteva,1154046_laseva,1154046_inteva,1200100_laseva,1200100_inteva,1431048_laseva,1431048_inteva,1100039_laseva,1100039_inteva,1100092_laseva,1100092_inteva,1133049_laseva,1133049_inteva,1154015_laseva,1154015_inteva,1154047_laseva,1154047_inteva,1154054_laseva,1154054_inteva,1154057_laseva,1154057_inteva,1200101_laseva,1200101_inteva,1100080_laseva,1100080_inteva,1100075_laseva,1100075_inteva,1154022_laseva,1154022_inteva,1121048_laseva,1121048_inteva,1131041_laseva,1131041_inteva,1133055_laseva,1133055_inteva,1154050_laseva,1154050_inteva,1135096_laseva,1135096_inteva,1154055_laseva,1154055_inteva,1154029_laseva,1154029_inteva,1100091_laseva,1100091_inteva,1124042_laseva,1124042_inteva,1100086_laseva,1100086_inteva,1123054_laseva,1123054_inteva,1155005_laseva,1155005_inteva,1131018_laseva,1131018_inteva,1100073_laseva,1100073_inteva,1100084_laseva,1100084_inteva,1154056_laseva,1154056_inteva,1154051_laseva,1154051_inteva,1100082_laseva,1100082_inteva,1154027_laseva,1154027_inteva,1100099_laseva,1100099_inteva,1100940_laseva,1100940_inteva,1100037_evauea,1113085_evauea,1154034_laseva,1154034_inteva,1154048_laseva,1154048_inteva,1100077_laseva,1100077_inteva,1100025_laseva,1100025_inteva,1100026_laseva,1100026_inteva,1100083_laseva,1100083_inteva,1100095_laseva,1100095_inteva,1100023_laseva,1100023_inteva,1100085_laseva,1100085_inteva,1100094_laseva,1100094_inteva,1100087_laseva,1100087_inteva,1155008_laseva,1155008_inteva,1150013_laseva,1150013_inteva,1154053_laseva,1154053_inteva,1112013_evauea,1100143_laseva,1100143_inteva,1100907_laseva,1100907_inteva
0,egreso,30,405.0,96.0,8.405797101449275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,3,3,8.0,8,0.0,2.0,4,4,8.0,8,0.0,2.0,0,0,0,0.0,0.0,19,19,10.0,10,0.0,2.0,18,18,10.0,10,0.0,1.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,14,14,10.0,10,0.0,2.0,0,0,0,0.0,0.0,14,14,10.0,10,0.0,2.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,12,12,10.0,10,0.0,2.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,8.0,8,0.0,2.0,0,0,0,0.0,0.0,21,21,10.0,10,0.0,2.0,22,30,5.5,10,0.0,1.5,0,0,0,0,0,0,0,0,0,0,10,10,8.0,8,0.0,2.0,11,11,8.0,8,0.0,2.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.0,8,0.0,2.0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,8.0,8,0.0,2.0,3,3,8.0,8,0.0,2.0,4,4,8.0,8,0.0,2.0,9,9,6.0,6,0.0,2.0,4,4,8.0,8,0.0,2.0,5,5,8.0,8,0.0,2.0,2,2,6.0,6,0.0,2.0,8,8,6.0,6,0.0,2.0,9,9,8.0,8,0.0,2.0,1,1,8.0,8,0.0,2.0,1,1,8.0,8,0.0,2.0,2,2,8.0,8,0.0,2.0,1,1,8.0,8,0.0,2.0,1,1,8.0,8,0.0,2.0,2,2,8.0,8,0.0,2.0,2,2,8.0,8,0.0,2.0,0,0,0,0.0,0.0,15,15,8.0,8,0.0,2.0,15,15,8.0,8,0.0,2.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,18,18,10.0,10,0.0,2.0,18,18,10.0,10,0.0,2.0,18,18,8.0,8,0.0,1.0,20,20,10.0,10,0.0,2.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,16,16,8.0,8,0.0,2.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,12,13,6.0,8,0.0,2.0,20,20,10.0,10,0.0,2.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,19,19,8.0,8,0.0,2.0,15,16,7.0,10,0.0,2.0,18,18,8.0,8,0.0,2.0,0,0,0,0.0,0.0,5,5,6.0,6,0.0,2.0,8,8,6.0,6,0.0,2.0,15,15,6.0,6,0.0,2.0,16,16,10.0,10,0.0,2.0,9,15,5.0,6,0.0,2.0,18,18,6.0,6,0.0,2.0,17,17,8.0,8,0.0,2.0,13,13,10.0,10,0.0,2.0,15,15,10.0,10,0.0,2.0,0,0,0,0.0,0.0,17,17,8.0,8,0.0,2.0,19,19,8.0,8,0.0,2.0,0,0,0,0.0,0.0,19,19,8.0,8,0.0,2.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,19,19,10.0,10,0.0,2.0,17,17,10.0,10,0.0,2.0,18,18,10.0,10,0.0,2.0,0,0,0,0.0,0.0,20,20,10.0,10,0.0,2.0,0,0,0,0.0,0.0,20,20,8.0,8,0.0,2.0,16,16,8.0,8,0.0,2.0,17,17,6.0,6,0.0,2.0,16,16,10.0,10,0.0,2.0,17,17,10.0,10,0.0,2.0,17,17,10.0,10,0.0,2.0,18,18,8.0,8,0.0,2.0,18,18,6.0,6,0.0,2.0,20,20,8.0,8,0.0,2.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,19,19,8.0,8,0.0,2.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,17,17,10.0,10,0.0,2.0,16,16,10.0,10,0.0,2.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
